id,name,type,BoroCode,BoroName,Shape_Leng,Shape_Area
"50-15 Roosevelt Ave, Woodside, NY 11377, United States",Rite Aid Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"47-01 Queens Blvd, Sunnyside, NY 11104, United States",Bliss Drugs Inc,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"43-20 43rd Ave, Sunnyside, NY 11104, United States",Rockway Community Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"42-10 43rd Ave, Sunnyside, NY 11104, United States",Amazon Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"50-6 Skillman Ave, Woodside, NY 11377, United States",Skillman Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"53-14 Roosevelt Ave, Woodside, NY 11377, United States",Varela Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"6110 Queens Blvd, Woodside, NY 11377, United States",Big Six Pharmacy & Discount Store,"pharmacy, grocery_or_supermarket, food, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"6002 Roosevelt Ave, Queens, NY 11377, United States",Duane Reade Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"60-26 Woodside Ave, Woodside, NY 11377, United States",Rite Aid Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"7512 Broadway, Queens, NY 11373, United States","Community, A Walgreens Pharmacy","pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"5721 Roosevelt Ave, Flushing, NY 11377, United States",Zarchy Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"6508 Roosevelt Ave, Woodside, NY 11377, United States",Roosevelt Aid Pharmacy,"pharmacy, atm, finance, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"53-11 Roosevelt Ave, Woodside, NY 11377, United States",Roosevelt Chemists Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"5325 Roosevelt Ave, Woodside, NY 11377, United States",KZ PHARMACY,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"8529 Grand Ave, Elmhurst, NY 11373, United States",Skycare Pharmacy Inc.,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"8225 Queens Blvd, Queens, NY 11373, United States",Sono Rx Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"8330 Broadway, Elmhurst, NY 11373, United States",Care First Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"8404 Broadway, Flushing, NY 11373, United States",Elmhurst Drugs,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"8277 Broadway, Queens, NY 11373, United States",Walgreens Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"8286 Broadway, Queens, NY 11373, United States",Getting Well Rx Pharmacy & Medical Supply,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"84-20 Broadway, Queens, NY 11373, United States","Matthew F. Kwoka, BS","pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"86 Justice Ave #15, Queens, NY 11373, United States",New Town Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"8277 Broadway, Elmhurst, NY 11373, United States",Walgreens,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"8607 51st Ave, Flushing, NY 11373, United States",Elmway II Pharmacy Inc.,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"83-09 Broadway, Elmhurst, NY 11373, United States",GoGo Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"8652 Queens Blvd, Flushing, NY 11373, United States",Frost Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"83-06 Broadway, Elmhurst, NY 11373, United States",yk pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"8285 Broadway, Queens, NY 11373, United States",Hallmark Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"8808 55th Ave, Queens, NY 11373, United States",Broadway Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"5822 99th St, Queens, NY 11368, United States",Walgreens Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"95-25 Queens Blvd, Rego Park, NY 11374, United States",City Rx Pharmacy,"pharmacy, drugstore, convenience_store, finance, local_government_office, food, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"9605 57th Ave, Corona, NY 11368, United States",21st Century Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"94-31 59th Ave, Elmhurst, NY 11373, United States",Franklin Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"9721 57th Ave, Flushing, NY 11368, United States",Sherwood Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"5908 99th St, Flushing, NY 11368, United States",Super Rx Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"9519 57th Ave, Flushing, NY 11373, United States",Cedars Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"9705A 57th Ave, Corona, NY 11368, United States",Brand Rx Pharmacy Corp,"drugstore, pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"59-8 99th St, Corona, NY 11368, United States",Pinnacle Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"61-35 Junction Blvd, Rego Park, NY 11374, United States",Costco Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"94-61 Corona Ave., Flushing, NY 11373, United States",A V Pharmacy fax,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"95-14 63rd Dr, Rego Park, NY 11374, United States",Rite Aid Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"63-37 108th St, Queens, NY 11375, United States",Walgreens Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"64-14 108th St, Forest Hills, NY 11375, United States",Forest Hills Pharmacy,"pharmacy, grocery_or_supermarket, food, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"Forest Hills, NY 11375, United States",Pharmacy Anteka,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"64-28 108th St, Forest Hills, NY 11375, United States",Carol Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"65-45 99th St, Rego Park, NY 11374, United States",Greene Pharmacy 1 Inc,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"10607 Corona Ave., Flushing, NY 11368, United States",Corona Heights Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"10322 Corona Ave., Corona, NY 11368, United States",Progressive Pharmacy & Medical,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"10314 Roosevelt Ave, Flushing, NY 11368, United States",Walgreens Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"6850 Main St, Flushing, NY 11367, United States",S & M Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"60-10A Kissena Blvd, Flushing, NY 11355, United States",Superior Drugmart,"pharmacy, drugstore, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"4415 Kissena Blvd, Flushing, NY 11355, United States",Walgreens Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"73-21 Kissena Blvd, Flushing, NY 11367, United States",Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"13602 Roosevelt Ave, Flushing, NY 11354, United States",Walgreens Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"16406 69th Ave, Fresh Meadows, NY 11365, United States",True-Care Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"69-21 164th St #3, Fresh Meadows, NY 11365, United States",Prime Health Pharmacy,"pharmacy, drugstore, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"61 188th St, Queens, NY 11365, United States",CVS Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"158-02 Union Tpke, Flushing, NY 11366, United States",Rite Aid Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"6558 Fresh Meadow Ln, Fresh Meadows, NY 11365, United States",Genesis Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"4630 Kissena Blvd, Flushing, NY 11355, United States",Horizon Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"172 21 46th Ave, Flushing, NY 11358, United States",CVS Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"61 188th St, Queens, NY 11365, United States",CVS,"drugstore, convenience_store, food, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"186-16 Union Tpke, Flushing, NY 11366, United States",Walgreens,"drugstore, convenience_store, pharmacy, food, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"19215 47th Ave, Flushing, NY 11358, United States",Auburndale Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"215-16 73rd Ave, Bayside, NY 11364, United States",CVS Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"215-19 73rd Ave, Oakland Gardens, NY 11364, United States",Windsor Pharmacy & Surgicals,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"Oakland Gardens, NY 11364, United States","Yun Son Choe, RPh","pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"61-36 Springfield Blvd, Oakland Gardens, NY 11364, United States",MJ88 Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"221-36 Horace Harding Expy, Oakland Gardens, NY 11364, United States",Bayside Pharmacy - 베이사이드 약국,"pharmacy, drugstore, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"Windsor Park, Shopping Center, 215-16 73rd Ave, Queens, NY 11364, United States",CVS,"drugstore, convenience_store, food, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"248-15 Union Tpke, Queens, NY 11426, United States",Phamco Drugs & Surgicals,"pharmacy, drugstore, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"223-10 Union Tpke, Flushing, NY 11364, United States",Total Care RX,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"Glen Oaks, NY 11004, United States",Boghen Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"Glen Oaks, NY 11004, United States",Pharmacy Rx,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"257-07 Union Tpke, Glen Oaks, NY 11004, United States",Vitality Drug & Surgical,"pharmacy, drugstore, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"265-01 Union Tpke, Queens, NY 11040, United States",Union Speciality Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"8345 Langdale St, New Hyde Park, NY 11040, United States",Walgreens,"drugstore, convenience_store, food, health, point_of_interest, clothing_store, store, establishment",4,Queens,895228.96036,3044771591.17
"270-05 76th Ave, Queens, NY 11040, United States",Vivo Health Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"254 05 Hillside Avenue, Queens, NY 11004, United States",CVS Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"42-15 Crescent St, Long Island City, NY 11101, United States",Healthy Living Pharmacy LIC,"pharmacy, drugstore, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"3920 29th St, Long Island City, NY 11101, United States",Agustin Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"1037 41st Ave, Long Island City, NY 11101, United States",Queensbridge Plaza Pharmacy Corp,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"1213 40th Ave, Long Island City, NY 11101, United States",Bingo Pharmacy inc,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"30-15 38th Ave, Long Island City, NY 11101, United States",The Chemist Shop,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"25-01 Queens Plaza N, Long Island City, NY 11101, United States",The Floating Hospital: Good Health Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"2903 36th Ave, Astoria, NY 11106, United States",Amin Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"30-12 36th Ave, Long Island City, NY 11106, United States",Long Island City Pharmacy,"pharmacy, shoe_store, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"2112 B 36th Ave, Queens, NY 11106, United States",Metrocare Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"3449 21st St, Long Island City, NY 11106, United States",Ravensview Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"3611 21st St Suite #2, Long Island City, NY 11106, United States",CHN Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"32-87 Steinway St, Astoria, NY 11103, United States",Rite Aid Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"48-11 Skillman Ave, Sunnyside, NY 11104, United States",Sunnyside Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"45-02 43rd Ave, Sunnyside, NY 11104, United States",Walgreens,"drugstore, convenience_store, pharmacy, food, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"3506 Broadway, Queens, NY 11106, United States",Duane Reade Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"30 97 Steinway St, Astoria, NY 11103, United States",CVS Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"4026 Greenpoint Ave, Long Island City, NY 11104, United States",Greenpoint Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"6319 Roosevelt Ave, Woodside, NY 11377, United States",Hopkins Drugs,"pharmacy, drugstore, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"3420 56th St, Woodside, NY 11377, United States",Confucius Pharmacy Inc,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"5809 Woodside Ave, Flushing, NY 11377, United States",JMD PHARMACY INC.,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"59-05 Roosevelt Ave, Flushing, NY 11377, United States",Tazmi Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"54 06 31st Ave, Woodside, NY 11377, United States",CVS Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"69-11C Roosevelt Ave, Woodside, NY 11377, United States",HA Pharmacy Inc,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"72-09 Northern Blvd, Queens, NY 11372, United States",CVS Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"7301 37th Ave, Jackson Heights, NY 11372, United States",Duane Reade Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"30-100 51st St, Woodside, NY 11377, United States",Mercy Pharmacy & Surgicals Supplies,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"7134 Roosevelt Ave, Flushing, NY 11372, United States",Jackson Heights Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"3766 82nd St, Queens, NY 11372, United States",Duane Reade Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"7523 Broadway, Flushing, NY 11373, United States",Elmhurst Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"77-01 37th Ave, Jackson Heights, NY 11372, United States",Frank's Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"85-07 Roosevelt Ave, Jackson Heights, NY 11372, United States",J & M Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"7501 37th Ave, Jackson Heights, NY 11372, United States",Image Heights Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"7611 Broadway, Elmhurst, NY 11373, United States",Queens Health Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"77-2 Roosevelt Ave, Queens, NY 11373, United States",Station Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"81-06 Baxter Ave, Flushing, NY 11373, United States",Elmhurst Pharmacy & Home Infusion,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"80-05 Roosevelt Ave, Jackson Heights, NY 11372, United States",Superior Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"79-18 Roosevelt Ave, Flushing, NY 11372, United States",Roosevelt City Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"86-10 Roosevelt Ave, Jackson Heights, NY 11372, United States",Health Choice Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"86-12 37th Ave, Jackson Heights, NY 11372, United States",Gemini Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"76-12 Roosevelt Ave, Jackson Heights, NY 11372, United States",Advanced Rx Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"79-08 37th Ave, Jackson Heights, NY 11372, United States",B & B Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"85-24 37th Ave, Jackson Heights, NY 11372, United States",Nuestra Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"82-10 37th Ave, Jackson Heights, NY 11372, United States",Naima Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"8737 Britton Ave, Queens, NY 11373, United States",Saad Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"37-05 83rd St, Jackson Heights, NY 11372, United States",St. Michael's Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"8412 37th Ave, Jackson Heights, NY 11372, United States",ProHealth Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"Corona, NY 11368, United States",Rite Aid Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"10426 Roosevelt Ave, Flushing, NY 11368, United States",Queens Midnight Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"40-15 National St, Corona, NY 11368, United States",National Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"10314 Roosevelt Ave & Mid-Block, Corona, NY 11368, United States",Walgreens,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"3771 103rd St, Queens, NY 11368, United States",Big Apple Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"101-19 39th Ave, Corona, NY 11368, United States",Freya Pharmacy Inc,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"9507 Roosevelt Ave, Flushing, NY 11372, United States",37th Ave Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"4023 Junction Blvd, Flushing, NY 11368, United States",Galuvi Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"1005 Roosevelt Ave, Corona, NY 11368, United States",Vip Pharmacy Corporation,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"103-08 Roosevelt Ave, Corona, NY 11368, United States",Best Five Star Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"4035 95th St #2, Flushing, NY 11373, United States",Four B's Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"40-43 Junction Blvd, Flushing, NY 11368, United States",Santiago Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"35-35B Junction Blvd, Corona, NY 11368, United States",Myven Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"9553 Roosevelt Ave, Flushing, NY 11372, United States",Junction Blvd Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"34-54 Junction Blvd, Jackson Heights, NY 11372, United States",Queens Express Pharmacy,"pharmacy, drugstore, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"9616 37th Ave, Corona, NY 11368, United States",Corona Wellness Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"10718 37th Dr, Queens, NY 11368, United States",Sol's Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"4018 Junction Blvd, Flushing, NY 11368, United States",Sarah Pharmacy Inc.,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"35-04 Junction Blvd, Corona, NY 11368, United States",Junction Chemists Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"4024 College Point Blvd, Flushing, NY 11354, United States",CVS Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"13602 Roosevelt Ave, Queens, NY 11354, United States",Duane Reade Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"133-55 Roosevelt Ave, Flushing, NY 11354, United States",Roosevelt Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"3907 Prince St # 1E, Flushing, NY 11354, United States",Prince Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"40-59 College Point Blvd, Flushing, NY 11354, United States",Equal Care III - Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"135-42 Roosevelt Ave, Flushing, NY 11354, United States",Rainbow care pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"133-47 Sanford Ave, Flushing, NY 11355, United States",Sanford Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"44-15 Kissena Blvd, Flushing, NY 11355, United States","Lisa Mui, RPh","pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"4283 Main St, Flushing, NY 11355, United States",Well Care Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"13440 Cherry Ave S1, Flushing, NY 11355, United States",Cherry Pharmacy Inc.,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"43-13 Main St, Flushing, NY 11355, United States",Healthy Happy Pharmacy Inc,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"4445 Kissena Blvd # A, Flushing, NY 11355, United States",Victoria Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"5709 Main St, Queens, NY 11355, United States",YMA SPECIALTY PHARMACY,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"42-35 Main St, Flushing, NY 11355, United States",Arcadia Health Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"4170 Main St, Flushing, NY 11355, United States",Super Care Pharmacy inc,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"42-07 Kissena Blvd, Flushing, NY 11355, United States",New Flushing Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"41-99 Main St, Suite #202A, Flushing, NY 11355, United States",Allday Pharmacy Inc.,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"4128 Main St # 5, Flushing, NY 11355, United States",Primacare Pharmacy Inc,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"132-31 41st Ave, Flushing, NY 11355, United States",Elizabeth Pharmacy Inc,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"132-21 41st Ave, Flushing, NY 11355, United States",Apple Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"43-67 147th St, Flushing, NY 11355, United States","Flushing Family Pharmacy, LLC","pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"4502 162nd St, Flushing, NY 11358, United States",Franconia Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"14601 45th Ave, Flushing, NY 11355, United States",Flushing Rx,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"4167 Bowne St, Flushing, NY 11355, United States",First Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"164-16 Northern Blvd, Flushing, NY 11358, United States",Northern Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"149-01 41st Ave, Flushing, NY 11355, United States",WORLD PHARMACY,"pharmacy, shoe_store, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"157-10 Northern Blvd, Flushing, NY 11354, United States",NY Flushing Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"193-01 Northern Blvd, Flushing, NY 11358, United States",Walgreens Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"35-26 Francis Lewis Blvd, Queens, NY 11358, United States",CVS Pharmacy,"pharmacy, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
"172 21 46th Ave, Flushing, NY 11358, United States",CVS,"drugstore, convenience_store, food, health, point_of_interest, store, establishment",4,Queens,895228.96036,3044771591.17
